search URL:,https://patents.google.com/?assignee=Amazon+Technologies%252c+Inc.&before=priority:20200101&after=priority:20120101&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2020090480-A1,Security devices and associated audio/video communication methods ,"Amazon Technologies, Inc.","Spiro Sacre, Matthew J. England, Robert Tso, Samuel Taeyoung Lee, Mark Siminoff, James Siminoff, Christopher Loew",2017-05-08,2019-11-18,2020-03-19,,https://patents.google.com/patent/US20200090480A1/en,https://patentimages.storage.googleapis.com/fd/9a/ae/cae5e95bb7aa04/US20200090480A1-20200319-D00000.png
US-2020084220-A1,Verification of credential reset ,"Amazon Technologies, Inc.","Jesper Mikael Johansson, Max Harwell Funderburk, Mian Zainulabadin Khurrum, Kripa Shankar Karukurichi Subramanian",2015-12-15,2019-11-14,2020-03-12,,https://patents.google.com/patent/US20200084220A1/en,https://patentimages.storage.googleapis.com/12/74/fb/c9ef9028a8a512/US20200084220A1-20200312-D00000.png
US-2020152169-A1,Contextual text-to-speech processing ,"Amazon Technologies, Inc.","Roberto Barra Chicote, Javier Latorre, Adam Franciszek Nadolski, Viacheslav Klimkov, Thomas Edward Merritt",2017-03-02,2019-10-28,2020-05-14,,https://patents.google.com/patent/US20200152169A1/en,https://patentimages.storage.googleapis.com/80/87/7f/f2bb962b56a83e/US20200152169A1-20200514-D00000.png
US-2020126553-A1,Universal and user-specific command processing ,"Amazon Technologies, Inc.","Bradford Lynch, Adam D. Baran, Kevindra Pal Singh, Udai Sen Mody",2017-12-06,2019-10-28,2020-04-23,,https://patents.google.com/patent/US20200126553A1/en,https://patentimages.storage.googleapis.com/9c/51/5d/99f8bb6b5db279/US20200126553A1-20200423-D00000.png
US-9535615-B2,Hard disk drive assembly with field-separable mechanical module and drive control ,"Amazon Technologies, Inc.","James Christopher Sorenson, III, Colin Laird Lazier, Kestutis Patiejunas",2012-03-26,2015-01-05,2017-01-03,2017-01-03,https://patents.google.com/patent/US9535615B2/en,https://patentimages.storage.googleapis.com/c8/45/bf/1d4f6e7bfa592b/US09535615-20170103-D00000.png
US-2020013266-A1,Adjustable alert tones and operational modes for audio/video recording and communication devices based upon user location ,"Amazon Technologies, Inc.","Elliott Lemberger, James Siminoff",2017-03-28,2019-09-20,2020-01-09,,https://patents.google.com/patent/US20200013266A1/en,https://patentimages.storage.googleapis.com/04/18/62/4b18e974f3256b/US20200013266A1-20200109-D00000.png
US-2020082823-A1,Configurable output data formats ,"Amazon Technologies, Inc.","Rohan Mutagi, Felix Wu, Rongzhou Shen, Neelam Satish Agrawal, Vibhunandan Gavini, Pablo Carballude Gonzalez",2017-06-01,2019-09-13,2020-03-12,,https://patents.google.com/patent/US20200082823A1/en,https://patentimages.storage.googleapis.com/8d/21/af/3f9b82e9fb0c9e/US20200082823A1-20200312-D00000.png
US-2020058300-A1,Proactive command framework ,"Amazon Technologies, Inc.","Anjishnu Kumar, Xing Fan, Arpit GUPTA, Ruhi Sarikaya",2017-09-13,2019-08-26,2020-02-20,,https://patents.google.com/patent/US20200058300A1/en,https://patentimages.storage.googleapis.com/0a/b5/ed/e5aaefc0a4d374/US20200058300A1-20200220-D00000.png
US-10545979-B2,Maintaining data lineage to detect data events ,"Amazon Technologies, Inc.","George Steven McPherson, Mehul A. Shah, Prajakta Datta Damle, Gopinath Duddi, Anurag Windlass Gupta",2016-12-20,2016-12-20,2020-01-28,2020-01-28,https://patents.google.com/patent/US10545979B2/en,https://patentimages.storage.googleapis.com/fd/a2/75/28954b6ab31edc/US10545979-20200128-D00000.png
US-9367211-B1,Interface tab generation ,"Amazon Technologies, Inc.",Andrew Russell Turner,2012-11-08,2012-11-08,2016-06-14,2016-06-14,https://patents.google.com/patent/US9367211B1/en,https://patentimages.storage.googleapis.com/de/9b/bd/5b51565049ca13/US09367211-20160614-D00000.png
US-9223673-B1,Custom host errors definition service ,"Amazon Technologies, Inc.","Mark Shamis, Aaron Joseph Coon",2013-04-08,2013-04-08,2015-12-29,2015-12-29,https://patents.google.com/patent/US9223673B1/en,https://patentimages.storage.googleapis.com/77/51/7c/d366085b6f4c91/US09223673-20151229-D00000.png
US-9623558-B1,Time-of-flight localization ,"Amazon Technologies, Inc.","Andrew Stubbs, Jonathan Evan Cohn",2014-12-17,2014-12-17,2017-04-18,2017-04-18,https://patents.google.com/patent/US9623558B1/en,https://patentimages.storage.googleapis.com/a7/bf/cf/102fbbfc66f8a7/US09623558-20170418-D00000.png
US-9654501-B1,Mitigation of distributed denial-of-service attacks ,"Amazon Technologies, Inc.","Jered D. Ast, Greg Allen Bur",2014-12-15,2014-12-15,2017-05-16,2017-05-16,https://patents.google.com/patent/US9654501B1/en,https://patentimages.storage.googleapis.com/7d/43/37/d0c8fd5f08a6d2/US09654501-20170516-D00000.png
US-9824207-B1,Authentication information update based on fraud detection ,"Amazon Technologies, Inc.","David James Kane-Parry, Darren Ernest Canavor, Jesper Mikael Johansson",2014-12-15,2014-12-15,2017-11-21,2017-11-21,https://patents.google.com/patent/US9824207B1/en,https://patentimages.storage.googleapis.com/8d/a2/29/b5ae3f28826129/US09824207-20171121-D00000.png
US-9479630-B1,Location and time based application management ,"Amazon Technologies, Inc.",Muhammad Iftekher Chowdhury,2014-12-08,2014-12-08,2016-10-25,2016-10-25,https://patents.google.com/patent/US9479630B1/en,https://patentimages.storage.googleapis.com/cf/a8/cf/35cd114ec36856/US09479630-20161025-D00000.png
US-2019266026-A1,Partitioning for delayed queues in a distributed network ,"Amazon Technologies, Inc.",Andygibb Halim,2015-01-30,2019-02-26,2019-08-29,,https://patents.google.com/patent/US20190266026A1/en,https://patentimages.storage.googleapis.com/62/e8/a3/a5fe6684a6a3b3/US20190266026A1-20190829-D00000.png
US-2015363224-A1,Mobile and remote runtime integration ,"Amazon Technologies, Inc.","Marco Argenti, Khawaja Salman Shams",2014-06-16,2014-06-16,2015-12-17,,https://patents.google.com/patent/US20150363224A1/en,https://patentimages.storage.googleapis.com/dd/2f/72/a17e1743541933/US20150363224A1-20151217-D00000.png
US-10009275-B1,Uniform route distribution for a forwarding table ,"Amazon Technologies, Inc.",Bijendra Singh,2016-11-15,2016-11-15,2018-06-26,2018-06-26,https://patents.google.com/patent/US10009275B1/en,https://patentimages.storage.googleapis.com/09/da/63/7520325c54cade/US10009275-20180626-D00000.png
US-9852310-B1,Sharing digital libraries ,"Amazon Technologies, Inc.","Joshua M. Goodspeed, Peter Thomas Killalea",2012-09-25,2016-11-09,2017-12-26,2017-12-26,https://patents.google.com/patent/US9852310B1/en,https://patentimages.storage.googleapis.com/94/36/f2/ec13268cf1ce4f/US09852310-20171226-D00000.png
US-9112827-B2,Determining appropriate browsing applications for selected network resources ,"Amazon Technologies, Inc.",Jay Austin Crosley,2013-03-15,2013-03-15,2015-08-18,2015-08-18,https://patents.google.com/patent/US9112827B2/en,https://patentimages.storage.googleapis.com/24/4a/bd/91872c14af1eaf/US09112827-20150818-D00000.png
US-9813808-B1,Adaptive directional audio enhancement and selection ,"Amazon Technologies, Inc.",Jun Yang,2013-03-14,2013-03-14,2017-11-07,2017-11-07,https://patents.google.com/patent/US9813808B1/en,https://patentimages.storage.googleapis.com/17/73/00/7bd4d81cea859d/US09813808-20171107-D00000.png
US-2016140570-A1,Tracking and verifying authenticity of items ,"Amazon Technologies, Inc.","Yair Rivlin, Catalin Mihai Constantin, VI Samuel Pike Hall, Douglas James Herrington, Huinan Ren",2014-11-17,2014-11-17,2016-05-19,,https://patents.google.com/patent/US20160140570A1/en,https://patentimages.storage.googleapis.com/05/38/06/d8e33a20eba300/US20160140570A1-20160519-D00000.png
DE-112018005221-T5,Finger assembly with a claw and drum cam actuation ,"Amazon Technologies, Inc.","Jude Royston Jonas, Ennio Claretti, Justin Thomas Juranovits, Andrew D. Marchese",2017-10-31,2018-10-31,2020-06-18,,https://patents.google.com/patent/DE112018005221T5/en,https://patentimages.storage.googleapis.com/d4/a1/45/ec2862e23cb814/DE112018005221T5_0001.png
US-2019068363-A1,Cryptographic key management for imported cryptographic keys ,"Amazon Technologies, Inc.","Aleksandrs J. Rudzitis, Alexis Lynn Carlough, Gregory Alan Rubin, Matthew John Campagna",2016-08-09,2018-10-29,2019-02-28,,https://patents.google.com/patent/US20190068363A1/en,https://patentimages.storage.googleapis.com/18/ad/e8/0c389040898a32/US20190068363A1-20190228-D00000.png
US-2019066176-A1,Secure proxy service ,"Amazon Technologies, Inc.","Leon Robert Warman, Kurt Kufeld, Peter Sven Vosshall, Kyle Bradley Peterson, Peter Frank Hill, Chelsea Celest Krueger, Arun Sundaram",2014-09-24,2018-10-29,2019-02-28,,https://patents.google.com/patent/US20190066176A1/en,https://patentimages.storage.googleapis.com/ba/88/61/268dbbedf5e14b/US20190066176A1-20190228-D00000.png
US-10545950-B2,Atomic application of multiple updates to a hierarchical data structure ,"Amazon Technologies, Inc.","Brian Collins, Zachary Mohamed Shalla, Marvin Michael Theimer, John Petry, Michael Hart, Serge Hairanian, Anders Samuelsson, Salvador Salazar Sepulveda, Ji Luo",2016-09-26,2016-09-26,2020-01-28,2020-01-28,https://patents.google.com/patent/US10545950B2/en,https://patentimages.storage.googleapis.com/ed/f5/35/ef08787ab5dd95/US10545950-20200128-D00000.png
US-9088668-B1,Configuring notification intensity level using device sensors ,"Amazon Technologies, Inc.",Stan Weidner Salvador,2013-01-24,2013-01-24,2015-07-21,2015-07-21,https://patents.google.com/patent/US9088668B1/en,https://patentimages.storage.googleapis.com/9e/72/81/3b1b7bfa0be56f/US09088668-20150721-D00000.png
US-2017277713-A1,Low latency distributed storage service ,"Amazon Technologies, Inc.","Jacob A. Strauss, Jacob David Luszcz, Michael Robert Frasca, Daniel Nussbaum, Peter Jones, Xiaobin Wu, John McClain, Neal John Charbonneau, Wayne William Duso, Mark Allen Fogleman, Edward William Naim",2016-03-25,2016-03-25,2017-09-28,,https://patents.google.com/patent/US20170277713A1/en,https://patentimages.storage.googleapis.com/3f/6e/9a/47081e34cbd854/US20170277713A1-20170928-D00000.png
US-9104762-B1,Universal database management ,"Amazon Technologies, Inc.",Miles Julian Ward,2013-01-14,2013-01-14,2015-08-11,2015-08-11,https://patents.google.com/patent/US9104762B1/en,https://patentimages.storage.googleapis.com/80/e2/e9/b4951f4d95f2af/US09104762-20150811-D00000.png
US-2018322066-A1,Modifying provisioned throughput capacity for data stores according to cache performance ,"Amazon Technologies, Inc.","Muhammad Wasiq, Nima Sharifi Mehr",2016-06-28,2018-07-13,2018-11-08,,https://patents.google.com/patent/US20180322066A1/en,https://patentimages.storage.googleapis.com/99/6d/5c/3f2c6817f711d7/US20180322066A1-20181108-D00000.png
US-9345103-B1,Non-linear lighting system brightness control for a user device ,"Amazon Technologies, Inc.",Hervé Jacques Clément Letourneur,2013-01-07,2013-01-07,2016-05-17,2016-05-17,https://patents.google.com/patent/US9345103B1/en,https://patentimages.storage.googleapis.com/3e/43/55/ab4207ba9808d7/US09345103-20160517-D00000.png
US-10552442-B1,Stateful database application programming interface ,"Amazon Technologies, Inc.","Andrew James Lusk, Eric Jason Brandwine",2016-08-29,2016-08-29,2020-02-04,2020-02-04,https://patents.google.com/patent/US10552442B1/en,https://patentimages.storage.googleapis.com/f0/14/e2/02d798eab573ce/US10552442-20200204-D00000.png
US-2016094622-A1,Scheduled virtual desktops ,"Amazon Technologies, Inc.","Nathan Bartholomew Thomas, Eugene Michael Farrell, Erik Jonathon Tellvik, Deepak Suryanarayanan",2014-09-30,2014-09-30,2016-03-31,,https://patents.google.com/patent/US20160094622A1/en,https://patentimages.storage.googleapis.com/e7/dc/d0/16ed3fbf86a351/US20160094622A1-20160331-D00000.png
US-10404452-B2,Message service with distributed key caching for server-side encryption ,"Amazon Technologies, Inc.","Petr Shveykin, Kelvin Yiu, Jakub Wojciak",2016-08-19,2016-08-19,2019-09-03,2019-09-03,https://patents.google.com/patent/US10404452B2/en,https://patentimages.storage.googleapis.com/ac/b8/05/50f6a21eeaefac/US10404452-20190903-D00000.png
US-9304347-B2,Touch panel assemblies and methods of manufacture ,"Amazon Technologies, Inc.",Gabriel Isaiah Rowe,2012-02-27,2012-12-19,2016-04-05,2016-04-05,https://patents.google.com/patent/US9304347B2/en,https://patentimages.storage.googleapis.com/f0/95/5e/b6e32dd9dc7191/US09304347-20160405-D00000.png
US-2018270153-A1,Increasing entropy across routing table segments ,"Amazon Technologies, Inc.","Bijendra Singh, Kari Ann O'Brien",2015-12-28,2018-05-18,2018-09-20,,https://patents.google.com/patent/US20180270153A1/en,https://patentimages.storage.googleapis.com/be/14/c0/d9329acde8e8d8/US20180270153A1-20180920-D00000.png
US-2018260411-A1,Replicated state management using journal-based registers ,"Amazon Technologies, Inc.","Michael Benjamin Deardeuff, Timothy Daniel Cole, Aaron Gifford Freshwater, Allan Henry Vermeulen",2015-12-29,2018-05-14,2018-09-13,,https://patents.google.com/patent/US20180260411A1/en,https://patentimages.storage.googleapis.com/48/11/dd/be5eb9dd8cb345/US20180260411A1-20180913-D00000.png
US-10116567-B1,Load balancing for multipath group routed flows by re-routing the congested route ,"Amazon Technologies, Inc.","Bijendra Singh, Sravya Kusam",2016-08-11,2016-08-11,2018-10-30,2018-10-30,https://patents.google.com/patent/US10116567B1/en,https://patentimages.storage.googleapis.com/32/65/c3/b6c489d772589d/US10116567-20181030-D00000.png
US-9882949-B1,Dynamic detection of data correlations based on realtime data ,"Amazon Technologies, Inc.","Santosh Kalki, Swaminathan Sivasubramanian, Srinivasan Sundar Raghavan, Timothy Andrew Rath, Amol Devgan, Mukul Vijay Karnik",2014-06-20,2014-09-30,2018-01-30,2018-01-30,https://patents.google.com/patent/US9882949B1/en,https://patentimages.storage.googleapis.com/bc/f1/ea/3164b4bcb94300/US09882949-20180130-D00000.png
US-2019342079-A1,Key management system and method ,"Amazon Technologies, Inc.","Aleksandrs J. Rudzitis, Sreekumar Mukundan Pisharody, John Kenneth Beer, Benjamin Tillman Farley",2018-05-02,2018-05-02,2019-11-07,,https://patents.google.com/patent/US20190342079A1/en,https://patentimages.storage.googleapis.com/01/ee/ef/9f909bac4aafcc/US20190342079A1-20191107-D00000.png
US-10073589-B1,Contextual card generation and delivery ,"Amazon Technologies, Inc.","James Joseph Jesensky, Samuel Scott Gigliotti, Anil Kumar Kalagatla, Jean Sevak Froundjian, Angela Lam, Ari Liberman Garcia, Leon Amdour, Ronald Alan Morris, Tracy Dianne Schultz, Raghav Kishor Phadke",2014-09-08,2014-09-26,2018-09-11,2018-09-11,https://patents.google.com/patent/US10073589B1/en,https://patentimages.storage.googleapis.com/5c/54/8c/5c8bcf931ac251/US10073589-20180911-D00000.png
US-2018248774-A1,Automatic tag-based architecture diagrams ,"Amazon Technologies, Inc.",Kamal Arora,2014-05-13,2018-04-09,2018-08-30,,https://patents.google.com/patent/US20180248774A1/en,https://patentimages.storage.googleapis.com/55/80/d3/61aed505a9004b/US20180248774A1-20180830-D00000.png
US-2018246744-A1,Management of demand for virtual computing resources ,"Amazon Technologies, Inc.","Xiao Yu Li, Charles Ian Ormsby Cary",2014-11-24,2018-02-20,2018-08-30,,https://patents.google.com/patent/US20180246744A1/en,https://patentimages.storage.googleapis.com/ac/d3/1a/2bb2d2e239a41f/US20180246744A1-20180830-D00000.png
US-9723064-B1,Hybrid quorum policies for durable consensus in distributed systems ,"Amazon Technologies, Inc.","Samuel James McKelvie, Anurag Windlass Gupta, Pradeep Jnana Madhavarapu, James Mcclellan Corey, Yan Valerie Leshinsky",2014-09-02,2014-09-02,2017-08-01,2017-08-01,https://patents.google.com/patent/US9723064B1/en,https://patentimages.storage.googleapis.com/8a/19/08/b2bcbc5966d0a6/US09723064-20170801-D00000.png
US-9460089-B1,Flow rendering of annotation characters ,"Amazon Technologies, Inc.","Vivek Mansing Rathod, Shanmugapriya Muthamilselvam, Satishkumar Kothandapani Shanmugasundaram",2012-11-07,2012-11-07,2016-10-04,2016-10-04,https://patents.google.com/patent/US9460089B1/en,https://patentimages.storage.googleapis.com/5d/9e/9f/3d463e5f02da44/US09460089-20161004-D00000.png
US-10491963-B1,Use video codecs to deliver images ,"Amazon Technologies, Inc.",Charles Benjamin Franklin Waggoner,2016-06-28,2016-06-28,2019-11-26,2019-11-26,https://patents.google.com/patent/US10491963B1/en,https://patentimages.storage.googleapis.com/65/f3/b0/73e340db38dc0c/US10491963-20191126-D00000.png
US-9202520-B1,Systems and methods for determining content preferences based on vocal utterances and/or movement by a user ,"Amazon Technologies, Inc.",Joshua K. Tang,2012-10-17,2012-10-17,2015-12-01,2015-12-01,https://patents.google.com/patent/US9202520B1/en,https://patentimages.storage.googleapis.com/a6/40/00/33649121af16e1/US09202520-20151201-D00000.png
US-10127388-B1,Identifying visually similar text ,"Amazon Technologies, Inc.","Stefan Popuveniuc, Peter Zachary Bowen, Alexander Edward Schoof, Andrew Jeffrey Doane, Todd Lawrence Cignetti, Robert Eric Fitzgerald",2014-08-26,2014-08-26,2018-11-13,2018-11-13,https://patents.google.com/patent/US10127388B1/en,https://patentimages.storage.googleapis.com/83/0e/bc/2d43c860d734d0/US10127388-20181113-D00000.png
US-2018159690-A1,Tamper detection for hardware devices ,"Amazon Technologies, Inc.","Harsha Ramalingam, Jesper Mikael Johansson, Jon Arron McClintock",2015-02-17,2018-01-18,2018-06-07,,https://patents.google.com/patent/US20180159690A1/en,https://patentimages.storage.googleapis.com/bb/23/63/90415e8ded0ad6/US20180159690A1-20180607-D00000.png
